"Index","anom_location"
2014-07-02 23:50:00,"air1"
2014-07-04 15:50:00,"air1"
2014-07-16 18:50:00,"air1"
2014-07-26 04:50:00,"air1"
2014-07-26 15:50:00,"air1"
2014-07-26 21:50:00,"air1"
2014-08-03 14:50:00,"air1"
2014-08-05 18:50:00,"air1"
2014-08-06 15:50:00,"air1"
2014-08-09 15:50:00,"air1"
2014-08-11 11:50:00,"air1"
2014-08-12 14:50:00,"air1"
2014-08-18 22:50:00,"air1"
2014-08-27 14:50:00,"furnace1"
2014-08-29 21:50:00,"air1"
