"Index","power","anomaly"
2014-07-01 12:40:00,380.9,0
2014-07-01 12:50:00,375.9,0
2014-07-01 13:00:00,324,0
2014-07-01 13:10:00,1845.4,1
2014-07-01 13:20:00,414.2,0
2014-07-01 13:30:00,304.9,0
2014-07-01 13:40:00,304.7,0
2014-07-01 13:50:00,303.9,0
2014-07-01 14:00:00,307.5,0
2014-07-01 14:10:00,824.3,1
2014-07-01 14:20:00,1458.9,1
2014-07-01 14:30:00,291.3,0
2014-07-01 14:40:00,294.8,0
2014-07-01 14:50:00,292.9,0
2014-07-01 15:00:00,1023.9,1
2014-07-01 15:10:00,1478.8,1
2014-07-01 15:20:00,336,0
2014-07-01 15:30:00,4471.5,1
2014-07-01 15:40:00,3794.6,1
2014-07-01 15:50:00,2621.6,1
2014-07-01 16:00:00,673.7,0
2014-07-01 16:10:00,673.1,0
2014-07-01 16:20:00,669.8,0
2014-07-01 16:30:00,2533.7,1
2014-07-01 16:40:00,788.2,0
2014-07-01 16:50:00,672.2,0
2014-07-01 17:00:00,1437.8,1
2014-07-01 17:10:00,2030.2,1
2014-07-01 17:20:00,725.6,0
2014-07-01 17:30:00,474.2,0
2014-07-01 17:40:00,1012.2,1
2014-07-01 17:50:00,312.9,0
2014-07-01 18:00:00,331,0
2014-07-01 18:10:00,321.6,0
2014-07-01 18:20:00,311.9,0
2014-07-01 18:30:00,249.7,0
2014-07-01 18:40:00,252.6,0
2014-07-01 18:50:00,264.3,0
2014-07-01 19:00:00,262.8,0
2014-07-01 19:10:00,263.3,0
2014-07-01 19:20:00,123,0
2014-07-01 19:30:00,208.7,0
2014-07-01 19:40:00,1044.7,1
2014-07-01 19:50:00,1511.6,1
2014-07-01 20:00:00,253.8,0
2014-07-01 20:10:00,1497.6,1
2014-07-01 20:20:00,1057.9,1
2014-07-01 20:30:00,577.8,1
2014-07-01 20:40:00,2195.6,1
2014-07-01 20:50:00,240.4,0
2014-07-01 21:00:00,1949.4,1
2014-07-01 21:10:00,1046.2,1
2014-07-01 21:20:00,1010.9,1
2014-07-01 21:30:00,1824.7,1
2014-07-01 21:40:00,339.5,0
2014-07-01 21:50:00,2496.6,1
2014-07-01 22:00:00,255.2,0
2014-07-01 22:10:00,1881.9,1
2014-07-01 22:20:00,1057.2,1
2014-07-01 22:30:00,1197.9,0
2014-07-01 22:40:00,1685.6,0
2014-07-01 22:50:00,797.8,1
2014-07-01 23:00:00,2124.4,1
2014-07-01 23:10:00,109,0
2014-07-01 23:20:00,2148.6,0
2014-07-01 23:30:00,814.7,0
2014-07-01 23:40:00,1718.8,1
2014-07-01 23:50:00,1536.3,0
2014-07-02 00:00:00,1048.7,0
2014-07-02 00:10:00,1970.4,1
2014-07-02 00:20:00,598.6,0
2014-07-02 00:30:00,2405.5,0
2014-07-02 00:40:00,266.1,0
2014-07-02 00:50:00,2379.2,0
2014-07-02 01:00:00,744,0
2014-07-02 01:10:00,1149.2,0
2014-07-02 01:20:00,1494,0
2014-07-02 01:30:00,833.1,0
2014-07-02 01:40:00,1916.8,0
2014-07-02 01:50:00,364.4,0
2014-07-02 02:00:00,2170.4,0
2014-07-02 02:10:00,1075,0
2014-07-02 02:20:00,725.1,0
2014-07-02 02:30:00,2205.6,1
2014-07-02 02:40:00,557.3,0
2014-07-02 02:50:00,1976.1,1
2014-07-02 03:00:00,1253.2,0
2014-07-02 03:10:00,856.7,0
2014-07-02 03:20:00,2139.3,0
2014-07-02 03:30:00,2246.8,0
2014-07-02 03:40:00,947.6,0
2014-07-02 03:50:00,2723,0
2014-07-02 04:00:00,674,0
2014-07-02 04:10:00,1756.9,0
2014-07-02 04:20:00,2371.6,1
2014-07-02 04:30:00,1613.6,0
2014-07-02 04:40:00,1178.9,0
2014-07-02 04:50:00,2030,1
2014-07-02 05:00:00,545.7,0
2014-07-02 05:10:00,2428.9,1
2014-07-02 05:20:00,440.3,0
2014-07-02 05:30:00,1993.6,1
2014-07-02 05:40:00,1169.1,1
2014-07-02 05:50:00,1151.1,1
2014-07-02 06:00:00,1995.5,1
2014-07-02 06:10:00,536.9,0
2014-07-02 06:20:00,2393.6,1
2014-07-02 06:30:00,434,0
2014-07-02 06:40:00,1140.7,1
2014-07-02 06:50:00,1777.8,1
2014-07-02 07:00:00,437.8,0
2014-07-02 07:10:00,934.8,1
2014-07-02 07:20:00,1961.9,1
2014-07-02 07:30:00,433.2,0
2014-07-02 07:40:00,432,0
2014-07-02 07:50:00,1406.8,1
2014-07-02 08:00:00,1029.3,1
2014-07-02 08:10:00,438.2,0
2014-07-02 08:20:00,436.6,0
2014-07-02 08:30:00,436.4,0
2014-07-02 08:40:00,2070.9,1
2014-07-02 08:50:00,331.6,0
2014-07-02 09:00:00,298.7,0
2014-07-02 09:10:00,419.3,0
2014-07-02 09:20:00,436.2,0
2014-07-02 09:30:00,1135.6,1
2014-07-02 09:40:00,1521.2,1
2014-07-02 09:50:00,300.4,0
2014-07-02 10:00:00,2323.8,1
2014-07-02 10:10:00,1360.9,1
2014-07-02 10:20:00,1130.9,1
2014-07-02 10:30:00,1731.6,1
2014-07-02 10:40:00,299.8,0
2014-07-02 10:50:00,2252.2,1
2014-07-02 11:00:00,742.4,0
2014-07-02 11:10:00,1541.7,1
2014-07-02 11:20:00,930.4,1
2014-07-02 11:30:00,357,0
2014-07-02 11:40:00,534.2,1
2014-07-02 11:50:00,353.6,0
2014-07-02 12:00:00,449.4,0
2014-07-02 12:10:00,435,0
2014-07-02 12:20:00,562.7,1
2014-07-02 12:30:00,456.7,0
2014-07-02 12:40:00,250.2,0
2014-07-02 12:50:00,360.6,0
2014-07-02 13:00:00,337,0
2014-07-02 13:10:00,244.1,0
2014-07-02 13:20:00,242.9,0
2014-07-02 13:30:00,243,0
2014-07-02 13:40:00,242.3,0
2014-07-02 13:50:00,240.9,0
2014-07-02 14:00:00,240.4,0
2014-07-02 14:10:00,236.4,0
2014-07-02 14:20:00,222.9,0
2014-07-02 14:30:00,223.9,0
2014-07-02 14:40:00,224.5,0
2014-07-02 14:50:00,224.1,0
2014-07-02 15:00:00,223.1,0
2014-07-02 15:10:00,221.7,0
2014-07-02 15:20:00,221.4,0
2014-07-02 15:30:00,221,0
2014-07-02 15:40:00,221.3,0
2014-07-02 15:50:00,221.4,0
2014-07-02 16:00:00,219.9,0
2014-07-02 16:10:00,203.5,0
2014-07-02 16:20:00,89,0
2014-07-02 16:30:00,177.7,0
2014-07-02 16:40:00,222.1,0
2014-07-02 16:50:00,224.3,0
2014-07-02 17:00:00,224.5,0
2014-07-02 17:10:00,156.3,0
2014-07-02 17:20:00,89.2,0
2014-07-02 17:30:00,206.8,0
2014-07-02 17:40:00,222.4,0
2014-07-02 17:50:00,220.5,0
2014-07-02 18:00:00,182.8,0
2014-07-02 18:10:00,184.4,0
2014-07-02 18:20:00,249.6,0
2014-07-02 18:30:00,325.7,0
2014-07-02 18:40:00,323.4,0
2014-07-02 18:50:00,322.8,0
2014-07-02 19:00:00,209.3,0
2014-07-02 19:10:00,198,0
2014-07-02 19:20:00,327,0
2014-07-02 19:30:00,325.3,0
2014-07-02 19:40:00,301.6,0
2014-07-02 19:50:00,132.4,0
2014-07-02 20:00:00,87.9,0
2014-07-02 20:10:00,189.5,0
2014-07-02 20:20:00,221.5,0
2014-07-02 20:30:00,221,0
2014-07-02 20:40:00,161.7,0
2014-07-02 20:50:00,88.1,0
2014-07-02 21:00:00,158.6,0
2014-07-02 21:10:00,221.1,0
2014-07-02 21:20:00,221.5,0
2014-07-02 21:30:00,203.4,0
2014-07-02 21:40:00,91.2,0
2014-07-02 21:50:00,122.3,0
2014-07-02 22:00:00,222.5,0
2014-07-02 22:10:00,220.4,0
2014-07-02 22:20:00,221,0
2014-07-02 22:30:00,88.7,0
2014-07-02 22:40:00,139.5,0
2014-07-02 22:50:00,484.3,0
2014-07-02 23:00:00,139.1,0
2014-07-02 23:10:00,198.6,0
2014-07-02 23:20:00,235,0
2014-07-02 23:30:00,232.4,0
2014-07-02 23:40:00,230.6,0
2014-07-02 23:50:00,227.5,0
2014-07-03 00:00:00,227.1,0
2014-07-03 00:10:00,240.3,0
2014-07-03 00:20:00,2171.5,1
2014-07-03 00:30:00,357,0
2014-07-03 00:40:00,266.5,0
2014-07-03 00:50:00,357,0
2014-07-03 01:00:00,2130.9,0
2014-07-03 01:10:00,117.5,0
2014-07-03 01:20:00,145.4,0
2014-07-03 01:30:00,252.4,0
2014-07-03 01:40:00,861.5,0
2014-07-03 01:50:00,1898.2,0
2014-07-03 02:00:00,530.6,0
2014-07-03 02:10:00,413.3,0
2014-07-03 02:20:00,443.7,0
2014-07-03 02:30:00,1515.3,0
2014-07-03 02:40:00,1311.4,0
2014-07-03 02:50:00,545.4,0
2014-07-03 03:00:00,453.2,0
2014-07-03 03:10:00,407.8,0
2014-07-03 03:20:00,830.3,0
2014-07-03 03:30:00,1943.7,0
2014-07-03 03:40:00,544.2,0
2014-07-03 03:50:00,493.7,0
2014-07-03 04:00:00,399.2,0
2014-07-03 04:10:00,445.8,0
2014-07-03 04:20:00,536.8,0
2014-07-03 04:30:00,536.7,0
2014-07-03 04:40:00,846.2,0
2014-07-03 04:50:00,1775.8,0
2014-07-03 05:00:00,396.6,0
2014-07-03 05:10:00,528.2,0
2014-07-03 05:20:00,535.2,0
2014-07-03 05:30:00,510.2,0
2014-07-03 05:40:00,371.3,0
2014-07-03 05:50:00,290.8,0
2014-07-03 06:00:00,353.1,0
2014-07-03 06:10:00,428.4,0
2014-07-03 06:20:00,427,0
2014-07-03 06:30:00,397.8,0
2014-07-03 06:40:00,293.4,0
2014-07-03 06:50:00,328.9,0
2014-07-03 07:00:00,431.8,0
2014-07-03 07:10:00,431,0
2014-07-03 07:20:00,413,0
2014-07-03 07:30:00,295.3,0
2014-07-03 07:40:00,314.8,0
2014-07-03 07:50:00,431.8,0
2014-07-03 08:00:00,432.5,0
2014-07-03 08:10:00,428.8,0
2014-07-03 08:20:00,318.5,0
2014-07-03 08:30:00,296.8,0
2014-07-03 08:40:00,417.3,0
2014-07-03 08:50:00,433.6,0
2014-07-03 09:00:00,432.9,0
2014-07-03 09:10:00,355.1,0
2014-07-03 09:20:00,295,0
2014-07-03 09:30:00,377,0
2014-07-03 09:40:00,433.1,0
2014-07-03 09:50:00,432.1,0
2014-07-03 10:00:00,368.5,0
2014-07-03 10:10:00,295.3,0
2014-07-03 10:20:00,498.8,0
2014-07-03 10:30:00,564.5,0
2014-07-03 10:40:00,307.3,0
2014-07-03 10:50:00,452.4,0
2014-07-03 11:00:00,441.4,0
2014-07-03 11:10:00,437.8,0
2014-07-03 11:20:00,418.9,0
2014-07-03 11:30:00,345.9,0
2014-07-03 11:40:00,343.1,0
2014-07-03 11:50:00,345,0
2014-07-03 12:00:00,344.8,0
2014-07-03 12:10:00,356.9,0
2014-07-03 12:20:00,355.6,0
2014-07-03 12:30:00,256,0
2014-07-03 12:40:00,220,0
2014-07-03 12:50:00,326.6,0
2014-07-03 13:00:00,344.9,0
2014-07-03 13:10:00,249.2,0
2014-07-03 13:20:00,248.1,0
2014-07-03 13:30:00,163.6,0
2014-07-03 13:40:00,114.9,0
2014-07-03 13:50:00,202.2,0
2014-07-03 14:00:00,249.9,0
2014-07-03 14:10:00,248.9,0
2014-07-03 14:20:00,202.3,0
2014-07-03 14:30:00,102,0
2014-07-03 14:40:00,138.7,0
2014-07-03 14:50:00,235.1,0
2014-07-03 15:00:00,234.1,0
2014-07-03 15:10:00,234.9,0
2014-07-03 15:20:00,101.5,0
2014-07-03 15:30:00,100.4,0
2014-07-03 15:40:00,238.2,0
2014-07-03 15:50:00,235.6,0
2014-07-03 16:00:00,234,0
2014-07-03 16:10:00,140.7,0
2014-07-03 16:20:00,100.1,0
2014-07-03 16:30:00,199,0
2014-07-03 16:40:00,235.2,0
2014-07-03 16:50:00,232.9,0
2014-07-03 17:00:00,187.3,0
2014-07-03 17:10:00,101.3,0
2014-07-03 17:20:00,151,0
2014-07-03 17:30:00,236.6,0
2014-07-03 17:40:00,234.6,0
2014-07-03 17:50:00,212.3,0
2014-07-03 18:00:00,100.6,0
2014-07-03 18:10:00,219.2,0
2014-07-03 18:20:00,338.3,0
2014-07-03 18:30:00,335.9,0
2014-07-03 18:40:00,336.7,0
2014-07-03 18:50:00,222.6,0
2014-07-03 19:00:00,206,0
2014-07-03 19:10:00,328.2,0
2014-07-03 19:20:00,908.9,1
2014-07-03 19:30:00,2055.2,1
2014-07-03 19:40:00,254.1,0
2014-07-03 19:50:00,101.5,0
2014-07-03 20:00:00,728,1
2014-07-03 20:10:00,1725.1,1
2014-07-03 20:20:00,236.3,0
2014-07-03 20:30:00,799.9,1
2014-07-03 20:40:00,1818.2,1
2014-07-03 20:50:00,107.6,0
2014-07-03 21:00:00,800.9,1
2014-07-03 21:10:00,1734.5,1
2014-07-03 21:20:00,233.6,0
2014-07-03 21:30:00,1883.7,1
2014-07-03 21:40:00,681.6,1
2014-07-03 21:50:00,282.8,0
2014-07-03 22:00:00,2603.3,1
2014-07-03 22:10:00,297.6,0
2014-07-03 22:20:00,938.6,1
2014-07-03 22:30:00,1746.1,1
2014-07-03 22:40:00,245.1,0
2014-07-03 22:50:00,2176.1,1
2014-07-03 23:00:00,588.6,1
2014-07-03 23:10:00,1256.3,1
2014-07-03 23:20:00,1502.1,0
2014-07-03 23:30:00,240.1,0
2014-07-03 23:40:00,2371.3,1
2014-07-03 23:50:00,370.7,0
2014-07-04 00:00:00,762.9,0
2014-07-04 00:10:00,1692.3,0
2014-07-04 00:20:00,115.9,0
2014-07-04 00:30:00,242.5,0
2014-07-04 00:40:00,1768.9,1
2014-07-04 00:50:00,555.1,0
2014-07-04 01:00:00,247.9,0
2014-07-04 01:10:00,114.4,0
2014-07-04 01:20:00,1785.6,0
2014-07-04 01:30:00,352.8,0
2014-07-04 01:40:00,342.7,0
2014-07-04 01:50:00,453,0
2014-07-04 02:00:00,492.6,0
2014-07-04 02:10:00,406.9,0
2014-07-04 02:20:00,1538.7,0
2014-07-04 02:30:00,1038.4,0
2014-07-04 02:40:00,541.6,0
2014-07-04 02:50:00,542,0
2014-07-04 03:00:00,412,0
2014-07-04 03:10:00,406.7,0
2014-07-04 03:20:00,550.6,0
2014-07-04 03:30:00,548.8,0
2014-07-04 03:40:00,545.7,0
2014-07-04 03:50:00,455.6,0
2014-07-04 04:00:00,399.5,0
2014-07-04 04:10:00,486.1,0
2014-07-04 04:20:00,537.1,0
2014-07-04 04:30:00,537.2,0
2014-07-04 04:40:00,511.5,0
2014-07-04 04:50:00,401.6,0
2014-07-04 05:00:00,435.2,0
2014-07-04 05:10:00,539.3,0
2014-07-04 05:20:00,538.1,0
2014-07-04 05:30:00,507.8,0
2014-07-04 05:40:00,328.4,0
2014-07-04 05:50:00,296,0
2014-07-04 06:00:00,405.3,0
2014-07-04 06:10:00,433.5,0
2014-07-04 06:20:00,432.1,0
2014-07-04 06:30:00,342,0
2014-07-04 06:40:00,297.5,0
2014-07-04 06:50:00,397.1,0
2014-07-04 07:00:00,433.4,0
2014-07-04 07:10:00,433,0
2014-07-04 07:20:00,362.8,0
2014-07-04 07:30:00,296.3,0
2014-07-04 07:40:00,372,0
2014-07-04 07:50:00,433.4,0
2014-07-04 08:00:00,432,0
2014-07-04 08:10:00,365.9,0
2014-07-04 08:20:00,296,0
2014-07-04 08:30:00,369.9,0
2014-07-04 08:40:00,433.5,0
2014-07-04 08:50:00,433,0
2014-07-04 09:00:00,399.8,0
2014-07-04 09:10:00,297,0
2014-07-04 09:20:00,331.5,0
2014-07-04 09:30:00,432.5,0
2014-07-04 09:40:00,694.5,0
2014-07-04 09:50:00,371,0
2014-07-04 10:00:00,383,0
2014-07-04 10:10:00,444.4,0
2014-07-04 10:20:00,438.7,0
2014-07-04 10:30:00,435.8,0
2014-07-04 10:40:00,434.5,0
2014-07-04 10:50:00,433.1,0
2014-07-04 11:00:00,432.2,0
2014-07-04 11:10:00,430.6,0
2014-07-04 11:20:00,410.7,0
2014-07-04 11:30:00,221.2,0
2014-07-04 11:40:00,207,0
2014-07-04 11:50:00,333.9,0
2014-07-04 12:00:00,344.5,0
2014-07-04 12:10:00,356.2,0
2014-07-04 12:20:00,277.1,0
2014-07-04 12:30:00,220.1,0
2014-07-04 12:40:00,302.7,0
2014-07-04 12:50:00,356.2,0
2014-07-04 13:00:00,338.9,0
2014-07-04 13:10:00,244.2,0
2014-07-04 13:20:00,115,0
2014-07-04 13:30:00,119.5,0
2014-07-04 13:40:00,267.7,0
2014-07-04 13:50:00,250.4,0
2014-07-04 14:00:00,247.1,0
2014-07-04 14:10:00,114.4,0
2014-07-04 14:20:00,104.2,0
2014-07-04 14:30:00,240.1,0
2014-07-04 14:40:00,237.1,0
2014-07-04 14:50:00,220.7,0
2014-07-04 15:00:00,101.5,0
2014-07-04 15:10:00,119.3,0
2014-07-04 15:20:00,239.9,0
2014-07-04 15:30:00,238.4,0
2014-07-04 15:40:00,223.3,0
2014-07-04 15:50:00,103,0
2014-07-04 16:00:00,117.5,0
2014-07-04 16:10:00,239,0
2014-07-04 16:20:00,237.8,0
2014-07-04 16:30:00,229.6,0
2014-07-04 16:40:00,102,0
2014-07-04 16:50:00,113.1,0
2014-07-04 17:00:00,239.7,0
2014-07-04 17:10:00,238.3,0
2014-07-04 17:20:00,218.1,0
2014-07-04 17:30:00,102.8,0
2014-07-04 17:40:00,120.7,0
2014-07-04 17:50:00,238.7,0
2014-07-04 18:00:00,237,0
2014-07-04 18:10:00,284.3,0
2014-07-04 18:20:00,205.9,0
2014-07-04 18:30:00,244.5,0
2014-07-04 18:40:00,342.1,0
2014-07-04 18:50:00,341.2,0
2014-07-04 19:00:00,307.1,0
2014-07-04 19:10:00,207.1,0
2014-07-04 19:20:00,242.9,0
2014-07-04 19:30:00,342.5,0
2014-07-04 19:40:00,320.3,0
2014-07-04 19:50:00,197.9,0
2014-07-04 20:00:00,101,0
2014-07-04 20:10:00,144.2,0
2014-07-04 20:20:00,236.2,0
2014-07-04 20:30:00,234.2,0
2014-07-04 20:40:00,199.7,0
2014-07-04 20:50:00,109.7,0
2014-07-04 21:00:00,144.7,0
2014-07-04 21:10:00,238.8,0
2014-07-04 21:20:00,235.6,0
2014-07-04 21:30:00,238.8,0
2014-07-04 21:40:00,103,0
2014-07-04 21:50:00,124.5,0
2014-07-04 22:00:00,501,0
2014-07-04 22:10:00,144.3,0
2014-07-04 22:20:00,201,0
2014-07-04 22:30:00,251.1,0
2014-07-04 22:40:00,246.4,0
2014-07-04 22:50:00,246.8,0
2014-07-04 23:00:00,241.7,0
2014-07-04 23:10:00,241.9,0
2014-07-04 23:20:00,243.6,0
2014-07-04 23:30:00,238.6,0
2014-07-04 23:40:00,236.9,0
2014-07-04 23:50:00,237.7,0
2014-07-05 00:00:00,239.1,0
2014-07-05 00:10:00,157.9,0
2014-07-05 00:20:00,117.8,0
2014-07-05 00:30:00,221.8,0
2014-07-05 00:40:00,251.1,0
2014-07-05 00:50:00,251.6,0
2014-07-05 01:00:00,252,0
2014-07-05 01:10:00,173,0
2014-07-05 01:20:00,115,0
2014-07-05 01:30:00,207.6,0
2014-07-05 01:40:00,331.9,0
2014-07-05 01:50:00,456.9,0
2014-07-05 02:00:00,553.1,0
2014-07-05 02:10:00,438.6,0
2014-07-05 02:20:00,416.3,0
2014-07-05 02:30:00,542.8,0
2014-07-05 02:40:00,556.2,0
2014-07-05 02:50:00,552.9,0
2014-07-05 03:00:00,517.2,0
2014-07-05 03:10:00,412.5,0
2014-07-05 03:20:00,450.6,0
2014-07-05 03:30:00,551.3,0
2014-07-05 03:40:00,551.7,0
2014-07-05 03:50:00,540.1,0
2014-07-05 04:00:00,410.6,0
2014-07-05 04:10:00,406,0
2014-07-05 04:20:00,545.7,0
2014-07-05 04:30:00,543.9,0
2014-07-05 04:40:00,539.6,0
2014-07-05 04:50:00,459.6,0
2014-07-05 05:00:00,406.2,0
2014-07-05 05:10:00,503.3,0
2014-07-05 05:20:00,545.2,0
2014-07-05 05:30:00,521.6,0
2014-07-05 05:40:00,395.4,0
2014-07-05 05:50:00,300.8,0
2014-07-05 06:00:00,350.4,0
2014-07-05 06:10:00,435.2,0
2014-07-05 06:20:00,433.8,0
2014-07-05 06:30:00,410.9,0
2014-07-05 06:40:00,293.5,0
2014-07-05 06:50:00,323.6,0
2014-07-05 07:00:00,429.3,0
2014-07-05 07:10:00,429,0
2014-07-05 07:20:00,426.6,0
2014-07-05 07:30:00,294,0
2014-07-05 07:40:00,302.4,0
2014-07-05 07:50:00,432.2,0
2014-07-05 08:00:00,430.3,0
2014-07-05 08:10:00,430,0
2014-07-05 08:20:00,319.3,0
2014-07-05 08:30:00,295,0
2014-07-05 08:40:00,411.5,0
2014-07-05 08:50:00,430.9,0
2014-07-05 09:00:00,430.5,0
2014-07-05 09:10:00,322.8,0
2014-07-05 09:20:00,295,0
2014-07-05 09:30:00,566,0
2014-07-05 09:40:00,526.2,0
2014-07-05 09:50:00,322.1,0
2014-07-05 10:00:00,449.9,0
2014-07-05 10:10:00,440.4,0
2014-07-05 10:20:00,436.8,0
2014-07-05 10:30:00,433.8,0
2014-07-05 10:40:00,432.3,0
2014-07-05 10:50:00,430.4,0
2014-07-05 11:00:00,429.9,0
2014-07-05 11:10:00,429.1,0
2014-07-05 11:20:00,419.9,0
2014-07-05 11:30:00,276.5,0
2014-07-05 11:40:00,205.8,0
2014-07-05 11:50:00,274.9,0
2014-07-05 12:00:00,342.9,0
2014-07-05 12:10:00,353.7,0
2014-07-05 12:20:00,352.2,0
2014-07-05 12:30:00,218.3,0
2014-07-05 12:40:00,222.6,0
2014-07-05 12:50:00,358.1,0
2014-07-05 13:00:00,339.4,0
2014-07-05 13:10:00,249.1,0
2014-07-05 13:20:00,142.4,0
2014-07-05 13:30:00,114.8,0
2014-07-05 13:40:00,229.3,0
2014-07-05 13:50:00,250.2,0
2014-07-05 14:00:00,249,0
2014-07-05 14:10:00,173.3,0
2014-07-05 14:20:00,101.4,0
2014-07-05 14:30:00,181,0
2014-07-05 14:40:00,239.5,0
2014-07-05 14:50:00,237.3,0
2014-07-05 15:00:00,169,0
2014-07-05 15:10:00,103,0
2014-07-05 15:20:00,176.1,0
2014-07-05 15:30:00,240.3,0
2014-07-05 15:40:00,236.3,0
2014-07-05 15:50:00,170.8,0
2014-07-05 16:00:00,102.1,0
2014-07-05 16:10:00,170.6,0
2014-07-05 16:20:00,235.7,0
2014-07-05 16:30:00,236,0
2014-07-05 16:40:00,164.1,0
2014-07-05 16:50:00,102,0
2014-07-05 17:00:00,178.2,0
2014-07-05 17:10:00,234.9,0
2014-07-05 17:20:00,236.2,0
2014-07-05 17:30:00,162.8,0
2014-07-05 17:40:00,102,0
2014-07-05 17:50:00,181.2,0
2014-07-05 18:00:00,235.4,0
2014-07-05 18:10:00,327.6,0
2014-07-05 18:20:00,264,0
2014-07-05 18:30:00,203,0
2014-07-05 18:40:00,289.8,0
2014-07-05 18:50:00,339.1,0
2014-07-05 19:00:00,337.8,0
2014-07-05 19:10:00,291.5,0
2014-07-05 19:20:00,203.7,0
2014-07-05 19:30:00,257.9,0
2014-07-05 19:40:00,318.9,0
2014-07-05 19:50:00,233.1,0
2014-07-05 20:00:00,233.7,0
2014-07-05 20:10:00,101.4,0
2014-07-05 20:20:00,108.6,0
2014-07-05 20:30:00,235.3,0
2014-07-05 20:40:00,232.4,0
2014-07-05 20:50:00,232.8,0
2014-07-05 21:00:00,121,0
2014-07-05 21:10:00,100,0
2014-07-05 21:20:00,225.6,0
2014-07-05 21:30:00,484.7,0
2014-07-05 21:40:00,209.8,0
2014-07-05 21:50:00,176.3,0
2014-07-05 22:00:00,248.3,0
2014-07-05 22:10:00,245,0
2014-07-05 22:20:00,242.6,0
2014-07-05 22:30:00,240.8,0
2014-07-05 22:40:00,238.7,0
2014-07-05 22:50:00,708.7,0
2014-07-05 23:00:00,2003.3,1
2014-07-05 23:10:00,238.6,0
2014-07-05 23:20:00,240.5,0
2014-07-05 23:30:00,2309.6,1
2014-07-05 23:40:00,217.3,0
2014-07-05 23:50:00,108,0
2014-07-06 00:00:00,239.8,0
2014-07-06 00:10:00,250.2,0
2014-07-06 00:20:00,569.5,0
2014-07-06 00:30:00,1855.3,1
2014-07-06 00:40:00,145,0
2014-07-06 00:50:00,115.6,0
2014-07-06 01:00:00,235.1,0
2014-07-06 01:10:00,251.7,0
2014-07-06 01:20:00,569.2,0
2014-07-06 01:30:00,1815.1,1
2014-07-06 01:40:00,180.8,0
2014-07-06 01:50:00,377.1,0
2014-07-06 02:00:00,554.7,0
2014-07-06 02:10:00,552.6,0
2014-07-06 02:20:00,550.6,0
2014-07-06 02:30:00,449.8,0
2014-07-06 02:40:00,417.2,0
2014-07-06 02:50:00,533,0
