"Index","power","anomaly"
2014-07-01 17:00:00,224.9,1
2014-07-01 17:10:00,282.1,1
2014-07-01 17:20:00,312.6,1
2014-07-01 17:30:00,224.1,1
2014-07-01 17:40:00,243.6,1
2014-07-01 17:50:00,795.7,1
2014-07-01 18:00:00,1609,1
2014-07-01 18:10:00,934.9,1
2014-07-01 18:20:00,243,1
2014-07-01 18:30:00,318.4,1
2014-07-01 18:40:00,224.1,0
2014-07-01 18:50:00,223.9,1
2014-07-01 19:00:00,900.7,1
2014-07-01 19:10:00,3544.5,1
2014-07-01 19:20:00,2621.3,1
2014-07-01 19:30:00,2685.9,1
2014-07-01 19:40:00,2668.7,1
2014-07-01 19:50:00,2563.2,1
2014-07-01 20:00:00,2511.8,1
2014-07-01 20:10:00,1297,1
2014-07-01 20:20:00,1055.6,1
2014-07-01 20:30:00,2148.1,1
2014-07-01 20:40:00,2104.5,1
2014-07-01 20:50:00,2127.8,1
2014-07-01 21:00:00,942.1,1
2014-07-01 21:10:00,1094.5,1
2014-07-01 21:20:00,2868.4,1
2014-07-01 21:30:00,3093.4,1
2014-07-01 21:40:00,2975,1
2014-07-01 21:50:00,2907.8,1
2014-07-01 22:00:00,3045.9,1
2014-07-01 22:10:00,1856.8,0
2014-07-01 22:20:00,1864.1,0
2014-07-01 22:30:00,1833.4,0
2014-07-01 22:40:00,1272.2,0
2014-07-01 22:50:00,359.2,0
2014-07-01 23:00:00,488.6,0
2014-07-01 23:10:00,1724.9,1
2014-07-01 23:20:00,1780.2,1
2014-07-01 23:30:00,1150.3,1
2014-07-01 23:40:00,498.9,0
2014-07-01 23:50:00,504.4,0
2014-07-02 00:00:00,1640.3,1
2014-07-02 00:10:00,1737.2,1
2014-07-02 00:20:00,853.1,1
2014-07-02 00:30:00,760.3,1
2014-07-02 00:40:00,1667.7,1
2014-07-02 00:50:00,1114.9,1
2014-07-02 01:00:00,647,1
2014-07-02 01:10:00,629,1
2014-07-02 01:20:00,357.8,1
2014-07-02 01:30:00,352.6,1
2014-07-02 01:40:00,1197.6,1
2014-07-02 01:50:00,1630.7,1
2014-07-02 02:00:00,1627.1,1
2014-07-02 02:10:00,317,0
2014-07-02 02:20:00,238.4,0
2014-07-02 02:30:00,331.2,0
2014-07-02 02:40:00,445.6,0
2014-07-02 02:50:00,1061.3,0
2014-07-02 03:00:00,1535.4,1
2014-07-02 03:10:00,939.1,1
2014-07-02 03:20:00,787.1,1
2014-07-02 03:30:00,1510.9,1
2014-07-02 03:40:00,1471.2,1
2014-07-02 03:50:00,916.3,1
2014-07-02 04:00:00,313.4,1
2014-07-02 04:10:00,252.2,0
2014-07-02 04:20:00,256.7,0
2014-07-02 04:30:00,382.5,1
2014-07-02 04:40:00,286.9,1
2014-07-02 04:50:00,252.3,0
2014-07-02 05:00:00,284.2,0
2014-07-02 05:10:00,1432.8,1
2014-07-02 05:20:00,1427.7,1
2014-07-02 05:30:00,840,1
2014-07-02 05:40:00,400.8,1
2014-07-02 05:50:00,388.4,1
2014-07-02 06:00:00,269.6,1
2014-07-02 06:10:00,264.4,1
2014-07-02 06:20:00,370.1,1
2014-07-02 06:30:00,976,1
2014-07-02 06:40:00,1325.8,1
2014-07-02 06:50:00,673.8,1
2014-07-02 07:00:00,215.2,0
2014-07-02 07:10:00,110,0
2014-07-02 07:20:00,114.8,0
2014-07-02 07:30:00,165.6,1
2014-07-02 07:40:00,188.9,0
2014-07-02 07:50:00,111,0
2014-07-02 08:00:00,447.8,1
2014-07-02 08:10:00,1326.7,1
2014-07-02 08:20:00,1117.5,1
2014-07-02 08:30:00,105.5,0
2014-07-02 08:40:00,105,1
2014-07-02 08:50:00,202.2,1
2014-07-02 09:00:00,129,0
2014-07-02 09:10:00,104,0
2014-07-02 09:20:00,107.2,0
2014-07-02 09:30:00,220.5,1
2014-07-02 09:40:00,107.6,0
2014-07-02 09:50:00,103,0
2014-07-02 10:00:00,1170.3,1
2014-07-02 10:10:00,1284.8,1
2014-07-02 10:20:00,111.4,0
2014-07-02 10:30:00,119.5,0
2014-07-02 10:40:00,178.7,1
2014-07-02 10:50:00,217.3,0
2014-07-02 11:00:00,137.1,0
2014-07-02 11:10:00,136.4,0
2014-07-02 11:20:00,191.9,1
2014-07-02 11:30:00,202.8,0
2014-07-02 11:40:00,743.4,1
2014-07-02 11:50:00,1244.5,1
2014-07-02 12:00:00,544.4,1
2014-07-02 12:10:00,181.2,0
2014-07-02 12:20:00,146.2,0
2014-07-02 12:30:00,139.5,0
2014-07-02 12:40:00,221.4,1
2014-07-02 12:50:00,168.5,0
2014-07-02 13:00:00,706.8,1
2014-07-02 13:10:00,1314.5,1
2014-07-02 13:20:00,1371.7,1
2014-07-02 13:30:00,319.9,0
2014-07-02 13:40:00,832.5,1
2014-07-02 13:50:00,647.5,1
2014-07-02 14:00:00,395.9,0
2014-07-02 14:10:00,349.9,0
2014-07-02 14:20:00,287.5,0
2014-07-02 14:30:00,1306.3,1
2014-07-02 14:40:00,1630.7,1
2014-07-02 14:50:00,499.2,1
2014-07-02 15:00:00,619.4,1
2014-07-02 15:10:00,372.1,0
2014-07-02 15:20:00,614.2,0
2014-07-02 15:30:00,1570.1,1
2014-07-02 15:40:00,3825.8,1
2014-07-02 15:50:00,2557.2,1
2014-07-02 16:00:00,1539.4,1
2014-07-02 16:10:00,1459.1,1
2014-07-02 16:20:00,1285.2,1
2014-07-02 16:30:00,294.9,0
2014-07-02 16:40:00,343.1,0
2014-07-02 16:50:00,304.3,0
2014-07-02 17:00:00,415.8,1
2014-07-02 17:10:00,303.5,0
2014-07-02 17:20:00,308.3,0
2014-07-02 17:30:00,1715.3,1
2014-07-02 17:40:00,1665,1
2014-07-02 17:50:00,1919.7,1
2014-07-02 18:00:00,947.5,1
2014-07-02 18:10:00,420.4,0
2014-07-02 18:20:00,263.9,0
2014-07-02 18:30:00,328.3,0
2014-07-02 18:40:00,1680.6,1
2014-07-02 18:50:00,1628,1
2014-07-02 19:00:00,767.7,1
2014-07-02 19:10:00,353.4,0
2014-07-02 19:20:00,292.5,1
2014-07-02 19:30:00,405.2,1
2014-07-02 19:40:00,296,1
2014-07-02 19:50:00,298.4,1
2014-07-02 20:00:00,799.6,1
2014-07-02 20:10:00,1781.9,1
2014-07-02 20:20:00,1839.9,1
2014-07-02 20:30:00,1821.6,1
2014-07-02 20:40:00,433,1
2014-07-02 20:50:00,317.6,1
2014-07-02 21:00:00,1064.9,1
2014-07-02 21:10:00,1759.7,1
2014-07-02 21:20:00,825.7,1
2014-07-02 21:30:00,338.9,1
2014-07-02 21:40:00,349.2,1
2014-07-02 21:50:00,289.1,0
2014-07-02 22:00:00,954.3,0
2014-07-02 22:10:00,1794,0
2014-07-02 22:20:00,1177.5,0
2014-07-02 22:30:00,1341.5,0
2014-07-02 22:40:00,2841.8,1
2014-07-02 22:50:00,3858.3,1
2014-07-02 23:00:00,3757.7,1
2014-07-02 23:10:00,2872.3,0
2014-07-02 23:20:00,1420.2,0
2014-07-02 23:30:00,1875.7,1
2014-07-02 23:40:00,1762.8,0
2014-07-02 23:50:00,1773.2,1
2014-07-03 00:00:00,516.4,1
2014-07-03 00:10:00,336.6,1
2014-07-03 00:20:00,1531.1,1
2014-07-03 00:30:00,1641.8,1
2014-07-03 00:40:00,428.1,0
2014-07-03 00:50:00,389.9,0
2014-07-03 01:00:00,441.7,1
2014-07-03 01:10:00,969.3,1
2014-07-03 01:20:00,1730.4,1
2014-07-03 01:30:00,615.6,1
2014-07-03 01:40:00,472.9,1
2014-07-03 01:50:00,407.6,0
2014-07-03 02:00:00,1470,0
2014-07-03 02:10:00,1837.7,1
2014-07-03 02:20:00,1174.6,1
2014-07-03 02:30:00,464,0
2014-07-03 02:40:00,1191.4,1
2014-07-03 02:50:00,1822.1,0
2014-07-03 03:00:00,1029.5,0
2014-07-03 03:10:00,462.4,0
2014-07-03 03:20:00,1677,1
2014-07-03 03:30:00,1692.3,0
2014-07-03 03:40:00,1958.7,1
2014-07-03 03:50:00,2760.3,1
2014-07-03 04:00:00,3436.8,1
2014-07-03 04:10:00,1686.7,1
2014-07-03 04:20:00,1680.3,1
2014-07-03 04:30:00,924.6,1
2014-07-03 04:40:00,1094.3,1
2014-07-03 04:50:00,2612.7,1
2014-07-03 05:00:00,1737,1
2014-07-03 05:10:00,517.6,1
2014-07-03 05:20:00,828.8,1
2014-07-03 05:30:00,1781.8,1
2014-07-03 05:40:00,1713.3,1
2014-07-03 05:50:00,1227.2,1
2014-07-03 06:00:00,518.5,1
2014-07-03 06:10:00,542.9,1
2014-07-03 06:20:00,465.6,1
2014-07-03 06:30:00,421.3,1
2014-07-03 06:40:00,429.9,0
2014-07-03 06:50:00,887.4,1
2014-07-03 07:00:00,1406.5,1
2014-07-03 07:10:00,532.9,1
2014-07-03 07:20:00,189.5,1
2014-07-03 07:30:00,181.6,1
2014-07-03 07:40:00,128,0
2014-07-03 07:50:00,138.3,0
2014-07-03 08:00:00,229.8,0
2014-07-03 08:10:00,128,0
2014-07-03 08:20:00,128,0
2014-07-03 08:30:00,200.9,0
2014-07-03 08:40:00,166.7,0
2014-07-03 08:50:00,128,0
2014-07-03 09:00:00,144.7,0
2014-07-03 09:10:00,223.2,1
2014-07-03 09:20:00,1039.7,1
2014-07-03 09:30:00,799.9,1
2014-07-03 09:40:00,202.2,1
2014-07-03 09:50:00,164.1,0
2014-07-03 10:00:00,128,0
2014-07-03 10:10:00,127.8,0
2014-07-03 10:20:00,238.1,1
2014-07-03 10:30:00,128.3,0
2014-07-03 10:40:00,127.6,0
2014-07-03 10:50:00,156.9,0
2014-07-03 11:00:00,211,0
2014-07-03 11:10:00,507.6,1
2014-07-03 11:20:00,1138.3,1
2014-07-03 11:30:00,188.4,0
2014-07-03 11:40:00,182.9,0
2014-07-03 11:50:00,128,0
2014-07-03 12:00:00,135.7,0
2014-07-03 12:10:00,203.1,0
2014-07-03 12:20:00,166,0
2014-07-03 12:30:00,128,0
2014-07-03 12:40:00,127.6,0
2014-07-03 12:50:00,216.6,0
2014-07-03 13:00:00,135,0
2014-07-03 13:10:00,698,1
2014-07-03 13:20:00,1249.6,1
2014-07-03 13:30:00,278.3,0
2014-07-03 13:40:00,718.6,1
2014-07-03 13:50:00,539.9,0
2014-07-03 14:00:00,597.4,0
2014-07-03 14:10:00,1450.6,1
2014-07-03 14:20:00,411.6,0
2014-07-03 14:30:00,231,0
2014-07-03 14:40:00,345.8,0
2014-07-03 14:50:00,249.3,0
2014-07-03 15:00:00,229.3,0
2014-07-03 15:10:00,631.4,0
2014-07-03 15:20:00,2689.3,1
2014-07-03 15:30:00,2463.4,1
2014-07-03 15:40:00,2467.1,1
2014-07-03 15:50:00,1628.9,0
2014-07-03 16:00:00,1628.7,0
2014-07-03 16:10:00,385,0
2014-07-03 16:20:00,204.1,0
2014-07-03 16:30:00,299.5,0
2014-07-03 16:40:00,219.9,0
2014-07-03 16:50:00,203.1,0
2014-07-03 17:00:00,586.2,0
2014-07-03 17:10:00,1613.7,1
2014-07-03 17:20:00,1277.2,1
2014-07-03 17:30:00,203.9,0
2014-07-03 17:40:00,267.8,0
2014-07-03 17:50:00,251.3,0
2014-07-03 18:00:00,629.1,0
2014-07-03 18:10:00,1626.6,1
2014-07-03 18:20:00,1205.5,1
2014-07-03 18:30:00,3391.6,1
2014-07-03 18:40:00,2364.4,1
2014-07-03 18:50:00,1995.9,1
2014-07-03 19:00:00,1766.1,1
2014-07-03 19:10:00,1695.8,1
2014-07-03 19:20:00,1740.6,1
2014-07-03 19:30:00,1838.4,1
2014-07-03 19:40:00,1750.3,1
2014-07-03 19:50:00,1724.4,1
2014-07-03 20:00:00,1749.7,1
2014-07-03 20:10:00,1917.3,1
2014-07-03 20:20:00,1740.2,1
2014-07-03 20:30:00,823.6,0
2014-07-03 20:40:00,682,1
2014-07-03 20:50:00,1163.2,1
2014-07-03 21:00:00,960.9,0
2014-07-03 21:10:00,906.5,0
2014-07-03 21:20:00,2963.4,1
2014-07-03 21:30:00,4504.5,1
2014-07-03 21:40:00,4827.5,1
2014-07-03 21:50:00,3266.6,1
2014-07-03 22:00:00,2207.4,0
2014-07-03 22:10:00,1948.7,0
2014-07-03 22:20:00,674.1,0
2014-07-03 22:30:00,1395.9,0
2014-07-03 22:40:00,830.5,0
2014-07-03 22:50:00,1702.9,0
2014-07-03 23:00:00,479.6,0
2014-07-03 23:10:00,802.5,0
2014-07-03 23:20:00,1765.1,0
2014-07-03 23:30:00,975.4,0
2014-07-03 23:40:00,254,0
2014-07-03 23:50:00,141.7,0
2014-07-04 00:00:00,1148.4,1
2014-07-04 00:10:00,748.7,1
2014-07-04 00:20:00,289.7,0
2014-07-04 00:30:00,1321.7,0
2014-07-04 00:40:00,740.8,0
2014-07-04 00:50:00,446,0
2014-07-04 01:00:00,550.8,1
2014-07-04 01:10:00,477.1,0
2014-07-04 01:20:00,1467.2,1
2014-07-04 01:30:00,1042.2,1
2014-07-04 01:40:00,575.1,1
2014-07-04 01:50:00,1128.5,0
2014-07-04 02:00:00,1433.4,0
2014-07-04 02:10:00,387.7,0
2014-07-04 02:20:00,448.4,0
2014-07-04 02:30:00,351.7,0
2014-07-04 02:40:00,410.8,0
2014-07-04 02:50:00,1517,0
2014-07-04 03:00:00,1538.1,0
2014-07-04 03:10:00,548.7,0
2014-07-04 03:20:00,357.9,0
2014-07-04 03:30:00,437.1,0
2014-07-04 03:40:00,466.4,0
2014-07-04 03:50:00,249.6,0
2014-07-04 04:00:00,259.6,0
2014-07-04 04:10:00,613.7,1
2014-07-04 04:20:00,1501.6,1
2014-07-04 04:30:00,1416.6,1
2014-07-04 04:40:00,502.8,0
2014-07-04 04:50:00,316.2,0
2014-07-04 05:00:00,672.9,0
2014-07-04 05:10:00,1376.1,1
2014-07-04 05:20:00,1383.9,1
2014-07-04 05:30:00,1285.4,1
2014-07-04 05:40:00,349.7,1
2014-07-04 05:50:00,265.9,1
2014-07-04 06:00:00,208.1,0
2014-07-04 06:10:00,149.5,0
2014-07-04 06:20:00,195.5,0
2014-07-04 06:30:00,422.9,0
2014-07-04 06:40:00,1211.3,1
2014-07-04 06:50:00,1134,1
2014-07-04 07:00:00,189.1,0
2014-07-04 07:10:00,99.8,0
2014-07-04 07:20:00,99.7,0
2014-07-04 07:30:00,136.9,0
2014-07-04 07:40:00,184.5,0
2014-07-04 07:50:00,99.6,0
2014-07-04 08:00:00,853.1,1
2014-07-04 08:10:00,1206.3,1
2014-07-04 08:20:00,1174,1
2014-07-04 08:30:00,102.8,0
2014-07-04 08:40:00,99.6,0
2014-07-04 08:50:00,122.3,0
2014-07-04 09:00:00,189.2,0
2014-07-04 09:10:00,100,0
2014-07-04 09:20:00,99.4,0
2014-07-04 09:30:00,110.4,0
2014-07-04 09:40:00,203.7,1
2014-07-04 09:50:00,875,1
2014-07-04 10:00:00,1178.6,1
2014-07-04 10:10:00,681.2,1
2014-07-04 10:20:00,207.3,0
2014-07-04 10:30:00,99,0
2014-07-04 10:40:00,99,0
2014-07-04 10:50:00,100.4,0
2014-07-04 11:00:00,205.4,0
2014-07-04 11:10:00,107.4,0
2014-07-04 11:20:00,100,0
2014-07-04 11:30:00,100.6,0
2014-07-04 11:40:00,343.8,1
2014-07-04 11:50:00,1221.7,1
2014-07-04 12:00:00,1204.1,1
2014-07-04 12:10:00,461.4,1
2014-07-04 12:20:00,155.4,0
2014-07-04 12:30:00,127.3,0
2014-07-04 12:40:00,67.8,0
2014-07-04 12:50:00,67.4,0
2014-07-04 13:00:00,127.6,0
2014-07-04 13:10:00,119.5,0
2014-07-04 13:20:00,67.6,0
2014-07-04 13:30:00,67.2,0
2014-07-04 13:40:00,407,0
2014-07-04 13:50:00,1260.6,1
2014-07-04 14:00:00,1220.1,1
2014-07-04 14:10:00,574.9,0
2014-07-04 14:20:00,115,0
2014-07-04 14:30:00,281.3,0
2014-07-04 14:40:00,216.9,0
2014-07-04 14:50:00,208.1,0
2014-07-04 15:00:00,242.7,0
2014-07-04 15:10:00,281.1,0
2014-07-04 15:20:00,424.4,0
2014-07-04 15:30:00,1380.5,0
2014-07-04 15:40:00,1366.2,0
2014-07-04 15:50:00,311.4,0
2014-07-04 16:00:00,204.1,0
2014-07-04 16:10:00,1374.6,0
2014-07-04 16:20:00,1504.4,0
2014-07-04 16:30:00,963.8,0
2014-07-04 16:40:00,2038.6,1
2014-07-04 16:50:00,3868.8,1
2014-07-04 17:00:00,4156.8,1
2014-07-04 17:10:00,2243.3,1
2014-07-04 17:20:00,1539.3,1
2014-07-04 17:30:00,1552.3,1
2014-07-04 17:40:00,1642.5,1
2014-07-04 17:50:00,1464.9,0
2014-07-04 18:00:00,255.3,0
2014-07-04 18:10:00,402.4,0
2014-07-04 18:20:00,322.9,0
2014-07-04 18:30:00,321.6,0
2014-07-04 18:40:00,341,0
2014-07-04 18:50:00,394.8,0
2014-07-04 19:00:00,1306.4,0
2014-07-04 19:10:00,865.4,0
2014-07-04 19:20:00,363.3,0
2014-07-04 19:30:00,1274.2,1
2014-07-04 19:40:00,1622.9,1
2014-07-04 19:50:00,1615.7,1
2014-07-04 20:00:00,730.4,0
2014-07-04 20:10:00,295.9,0
2014-07-04 20:20:00,247.2,0
2014-07-04 20:30:00,252.4,0
2014-07-04 20:40:00,334.3,0
2014-07-04 20:50:00,344.9,0
2014-07-04 21:00:00,810,0
2014-07-04 21:10:00,1715.2,0
2014-07-04 21:20:00,2325.5,0
2014-07-04 21:30:00,2966.9,1
2014-07-04 21:40:00,2318.8,0
2014-07-04 21:50:00,1376,0
2014-07-04 22:00:00,3008.1,0
2014-07-04 22:10:00,1220.7,0
2014-07-04 22:20:00,311.5,0
2014-07-04 22:30:00,775.7,0
2014-07-04 22:40:00,293.3,0
2014-07-04 22:50:00,554.5,0
2014-07-04 23:00:00,367.4,0
2014-07-04 23:10:00,49,0
2014-07-04 23:20:00,187.3,0
2014-07-04 23:30:00,551.1,0
2014-07-04 23:40:00,49,0
2014-07-04 23:50:00,68.1,0
2014-07-05 00:00:00,826.4,0
2014-07-05 00:10:00,1165.1,1
2014-07-05 00:20:00,580.8,0
2014-07-05 00:30:00,1079.6,0
2014-07-05 00:40:00,1344.8,1
2014-07-05 00:50:00,984.5,1
2014-07-05 01:00:00,68.8,0
2014-07-05 01:10:00,151.7,0
2014-07-05 01:20:00,55.5,0
2014-07-05 01:30:00,55.1,0
2014-07-05 01:40:00,114.6,0
2014-07-05 01:50:00,106.5,0
2014-07-05 02:00:00,55.4,0
2014-07-05 02:10:00,55.1,0
2014-07-05 02:20:00,887.6,1
2014-07-05 02:30:00,1212.3,1
2014-07-05 02:40:00,378.2,0
2014-07-05 02:50:00,972,0
2014-07-05 03:00:00,2435.3,1
2014-07-05 03:10:00,2772.9,1
2014-07-05 03:20:00,1697.2,1
2014-07-05 03:30:00,1570.7,1
2014-07-05 03:40:00,1369,1
2014-07-05 03:50:00,475.8,0
2014-07-05 04:00:00,702.5,0
2014-07-05 04:10:00,587.8,0
2014-07-05 04:20:00,1181.9,1
2014-07-05 04:30:00,1217.4,1
2014-07-05 04:40:00,163.2,0
2014-07-05 04:50:00,183.9,0
2014-07-05 05:00:00,93.9,0
2014-07-05 05:10:00,133.9,0
2014-07-05 05:20:00,193.5,0
2014-07-05 05:30:00,124.9,0
2014-07-05 05:40:00,145,0
2014-07-05 05:50:00,235,0
2014-07-05 06:00:00,133.3,0
2014-07-05 06:10:00,502,1
2014-07-05 06:20:00,1342.7,1
2014-07-05 06:30:00,757.1,0
2014-07-05 06:40:00,122.5,0
2014-07-05 06:50:00,226.3,0
2014-07-05 07:00:00,140.2,0
2014-07-05 07:10:00,123,0
2014-07-05 07:20:00,217.2,0
2014-07-05 07:30:00,151.3,0
2014-07-05 07:40:00,151.4,0
2014-07-05 07:50:00,235.6,1
2014-07-05 08:00:00,1026.7,1
2014-07-05 08:10:00,963.5,1
2014-07-05 08:20:00,224.8,0
2014-07-05 08:30:00,182.6,0
2014-07-05 08:40:00,148.7,0
2014-07-05 08:50:00,274.2,1
2014-07-05 09:00:00,185.1,0
2014-07-05 09:10:00,149.3,0
2014-07-05 09:20:00,232.4,0
2014-07-05 09:30:00,1115.8,1
2014-07-05 09:40:00,1007,1
2014-07-05 09:50:00,419.8,1
2014-07-05 10:00:00,529.9,1
2014-07-05 10:10:00,314.8,0
2014-07-05 10:20:00,266.3,0
2014-07-05 10:30:00,741.2,1
2014-07-05 10:40:00,2092.6,1
2014-07-05 10:50:00,1933.9,1
2014-07-05 11:00:00,2451.1,1
2014-07-05 11:10:00,1512.3,1
2014-07-05 11:20:00,576.1,1
2014-07-05 11:30:00,401,1
2014-07-05 11:40:00,398.3,1
2014-07-05 11:50:00,452.9,1
2014-07-05 12:00:00,1317.5,1
2014-07-05 12:10:00,1019.3,1
2014-07-05 12:20:00,511.8,1
2014-07-05 12:30:00,1453.7,1
2014-07-05 12:40:00,1194.7,1
2014-07-05 12:50:00,96.4,0
2014-07-05 13:00:00,104.3,0
2014-07-05 13:10:00,41.8,0
2014-07-05 13:20:00,55.8,0
2014-07-05 13:30:00,140.5,0
2014-07-05 13:40:00,42,0
2014-07-05 13:50:00,42,0
2014-07-05 14:00:00,122,0
2014-07-05 14:10:00,1013.8,1
2014-07-05 14:20:00,1085,1
2014-07-05 14:30:00,73.5,0
2014-07-05 14:40:00,122.3,0
2014-07-05 14:50:00,42,0
2014-07-05 15:00:00,42,0
2014-07-05 15:10:00,125.2,0
2014-07-05 15:20:00,68.1,0
2014-07-05 15:30:00,41.1,0
2014-07-05 15:40:00,62.7,0
2014-07-05 15:50:00,129.5,0
2014-07-05 16:00:00,41,0
2014-07-05 16:10:00,41.1,0
2014-07-05 16:20:00,116.7,0
2014-07-05 16:30:00,76.8,0
2014-07-05 16:40:00,41.9,0
2014-07-05 16:50:00,54.2,0
2014-07-05 17:00:00,139.5,0
2014-07-05 17:10:00,41.2,0
2014-07-05 17:20:00,41.1,0
2014-07-05 17:30:00,105.2,0
2014-07-05 17:40:00,88.8,0
2014-07-05 17:50:00,41,0
2014-07-05 18:00:00,41,0
2014-07-05 18:10:00,152.5,0
2014-07-05 18:20:00,41.6,0
2014-07-05 18:30:00,41,0
2014-07-05 18:40:00,86.3,0
2014-07-05 18:50:00,107.8,0
2014-07-05 19:00:00,41,0
2014-07-05 19:10:00,41,0
2014-07-05 19:20:00,131.4,0
2014-07-05 19:30:00,63.3,0
2014-07-05 19:40:00,41,0
2014-07-05 19:50:00,61.7,0
2014-07-05 20:00:00,133.7,0
2014-07-05 20:10:00,41.1,0
2014-07-05 20:20:00,41,0
2014-07-05 20:30:00,108.5,0
2014-07-05 20:40:00,86.5,0
2014-07-05 20:50:00,41,0
2014-07-05 21:00:00,41,0
2014-07-05 21:10:00,150.3,0
2014-07-05 21:20:00,45.5,0
2014-07-05 21:30:00,41,0
2014-07-05 21:40:00,80.3,0
2014-07-05 21:50:00,115.8,0
2014-07-05 22:00:00,41,0
2014-07-05 22:10:00,41,0
2014-07-05 22:20:00,125.4,0
2014-07-05 22:30:00,70.3,0
2014-07-05 22:40:00,41,0
2014-07-05 22:50:00,55.5,0
2014-07-05 23:00:00,140.6,0
2014-07-05 23:10:00,41,0
2014-07-05 23:20:00,41,0
2014-07-05 23:30:00,97.7,0
2014-07-05 23:40:00,100.6,0
2014-07-05 23:50:00,41.4,0
2014-07-06 00:00:00,41.1,0
2014-07-06 00:10:00,138.8,0
2014-07-06 00:20:00,59.4,0
2014-07-06 00:30:00,41.5,0
2014-07-06 00:40:00,66.8,0
2014-07-06 00:50:00,131.4,0
2014-07-06 01:00:00,42,0
2014-07-06 01:10:00,42,0
2014-07-06 01:20:00,112.1,0
2014-07-06 01:30:00,87,0
2014-07-06 01:40:00,347.3,0
2014-07-06 01:50:00,1589.2,1
2014-07-06 02:00:00,1660.8,0
2014-07-06 02:10:00,1524.6,1
