"Index","power","anomaly"
2014-07-03 21:40:00,280.3,0
2014-07-03 21:50:00,252.7,0
2014-07-03 22:00:00,290.3,0
2014-07-03 22:10:00,351.8,0
2014-07-03 22:20:00,349.2,0
2014-07-03 22:30:00,1232.4,1
2014-07-03 22:40:00,3793.7,1
2014-07-03 22:50:00,1444.1,1
2014-07-03 23:00:00,791.9,0
2014-07-03 23:10:00,701.2,0
2014-07-03 23:20:00,754.7,0
2014-07-03 23:30:00,1062.9,0
2014-07-03 23:40:00,3521.6,1
2014-07-03 23:50:00,1812.8,0
2014-07-04 00:00:00,684.6,0
2014-07-04 00:10:00,659.5,0
2014-07-04 00:20:00,1968.9,1
2014-07-04 00:30:00,3916.8,1
2014-07-04 00:40:00,4876.3,0
2014-07-04 00:50:00,6580.3,1
2014-07-04 01:00:00,4124.2,1
2014-07-04 01:10:00,930.7,0
2014-07-04 01:20:00,403.8,0
2014-07-04 01:30:00,344.6,0
2014-07-04 01:40:00,343.1,0
2014-07-04 01:50:00,370.8,0
2014-07-04 02:00:00,243.5,0
2014-07-04 02:10:00,248.7,0
2014-07-04 02:20:00,331.7,0
2014-07-04 02:30:00,346.5,0
2014-07-04 02:40:00,341.5,0
2014-07-04 02:50:00,353.6,0
2014-07-04 03:00:00,567.4,0
2014-07-04 03:10:00,3829,0
2014-07-04 03:20:00,3820.7,0
2014-07-04 03:30:00,3267.6,0
2014-07-04 03:40:00,496.3,0
2014-07-04 03:50:00,449.3,0
2014-07-04 04:00:00,5552.2,1
2014-07-04 04:10:00,4832.6,0
2014-07-04 04:20:00,3886.3,0
2014-07-04 04:30:00,2089.8,0
2014-07-04 04:40:00,2073,0
2014-07-04 04:50:00,3447.2,0
2014-07-04 05:00:00,1004.1,0
2014-07-04 05:10:00,380.1,0
2014-07-04 05:20:00,365.4,0
2014-07-04 05:30:00,378.5,0
2014-07-04 05:40:00,489,0
2014-07-04 05:50:00,2609.5,1
2014-07-04 06:00:00,289.8,0
2014-07-04 06:10:00,301.7,0
2014-07-04 06:20:00,370.9,0
2014-07-04 06:30:00,370,0
2014-07-04 06:40:00,370.9,0
2014-07-04 06:50:00,1074.6,1
2014-07-04 07:00:00,2443.5,1
2014-07-04 07:10:00,269.6,0
2014-07-04 07:20:00,2715,1
2014-07-04 07:30:00,2089.3,1
2014-07-04 07:40:00,361.6,0
2014-07-04 07:50:00,1373.8,1
2014-07-04 08:00:00,2033.7,1
2014-07-04 08:10:00,264.1,0
2014-07-04 08:20:00,263.4,0
2014-07-04 08:30:00,260.8,0
2014-07-04 08:40:00,383.8,0
2014-07-04 08:50:00,363.2,0
2014-07-04 09:00:00,1671.3,0
2014-07-04 09:10:00,2221.1,1
2014-07-04 09:20:00,198.8,0
2014-07-04 09:30:00,198.9,0
2014-07-04 09:40:00,260.6,0
2014-07-04 09:50:00,288.3,0
2014-07-04 10:00:00,277.1,0
2014-07-04 10:10:00,193.1,0
2014-07-04 10:20:00,191.8,0
2014-07-04 10:30:00,229.2,0
2014-07-04 10:40:00,289.3,0
2014-07-04 10:50:00,2833,1
2014-07-04 11:00:00,336.3,0
2014-07-04 11:10:00,191,0
2014-07-04 11:20:00,191.5,0
2014-07-04 11:30:00,191.3,0
2014-07-04 11:40:00,354.7,0
2014-07-04 11:50:00,891,1
2014-07-04 12:00:00,429,0
2014-07-04 12:10:00,673.1,1
2014-07-04 12:20:00,765.7,1
2014-07-04 12:30:00,579.3,0
2014-07-04 12:40:00,630,0
2014-07-04 12:50:00,583.7,0
2014-07-04 13:00:00,434.7,0
2014-07-04 13:10:00,445,0
2014-07-04 13:20:00,496,0
2014-07-04 13:30:00,563.8,0
2014-07-04 13:40:00,6217.4,1
2014-07-04 13:50:00,4461.9,1
2014-07-04 14:00:00,3728.6,1
2014-07-04 14:10:00,849.3,1
2014-07-04 14:20:00,901.7,1
2014-07-04 14:30:00,572.3,1
2014-07-04 14:40:00,462.3,0
2014-07-04 14:50:00,1175.6,1
2014-07-04 15:00:00,1424.6,1
2014-07-04 15:10:00,738,1
2014-07-04 15:20:00,814.3,1
2014-07-04 15:30:00,1075.6,1
2014-07-04 15:40:00,751.7,1
2014-07-04 15:50:00,537.5,0
2014-07-04 16:00:00,361.4,0
2014-07-04 16:10:00,367.1,0
2014-07-04 16:20:00,381.5,0
2014-07-04 16:30:00,344.5,0
2014-07-04 16:40:00,297.2,0
2014-07-04 16:50:00,280.9,0
2014-07-04 17:00:00,274.1,0
2014-07-04 17:10:00,294.6,0
2014-07-04 17:20:00,297.4,0
2014-07-04 17:30:00,277.5,0
2014-07-04 17:40:00,274.2,0
2014-07-04 17:50:00,275.8,0
2014-07-04 18:00:00,277.7,0
2014-07-04 18:10:00,272,0
2014-07-04 18:20:00,175.6,0
2014-07-04 18:30:00,175.4,0
2014-07-04 18:40:00,275.6,0
2014-07-04 18:50:00,272.5,0
2014-07-04 19:00:00,272.7,0
2014-07-04 19:10:00,273.2,0
2014-07-04 19:20:00,291.2,0
2014-07-04 19:30:00,254.3,0
2014-07-04 19:40:00,249.6,0
2014-07-04 19:50:00,344.8,0
2014-07-04 20:00:00,340.3,0
2014-07-04 20:10:00,340.2,0
2014-07-04 20:20:00,338.6,0
2014-07-04 20:30:00,249.1,0
2014-07-04 20:40:00,240.7,0
2014-07-04 20:50:00,247.4,0
2014-07-04 21:00:00,342.3,0
2014-07-04 21:10:00,335.3,0
2014-07-04 21:20:00,333.9,0
2014-07-04 21:30:00,251.8,0
2014-07-04 21:40:00,236.3,0
2014-07-04 21:50:00,254.4,0
2014-07-04 22:00:00,342.5,0
2014-07-04 22:10:00,337.7,0
2014-07-04 22:20:00,332.3,0
2014-07-04 22:30:00,263.1,0
2014-07-04 22:40:00,240.4,0
2014-07-04 22:50:00,297.8,0
2014-07-04 23:00:00,334.7,0
2014-07-04 23:10:00,336.9,0
2014-07-04 23:20:00,338.5,0
2014-07-04 23:30:00,242.3,0
2014-07-04 23:40:00,237.9,0
2014-07-04 23:50:00,240.2,0
2014-07-05 00:00:00,329.7,0
2014-07-05 00:10:00,1557.4,1
2014-07-05 00:20:00,3775,1
2014-07-05 00:30:00,3315.7,1
2014-07-05 00:40:00,303.8,0
2014-07-05 00:50:00,1532.4,1
2014-07-05 01:00:00,1887.8,0
2014-07-05 01:10:00,269.7,0
2014-07-05 01:20:00,217.6,0
2014-07-05 01:30:00,169,0
2014-07-05 01:40:00,172.8,0
2014-07-05 01:50:00,229.1,0
2014-07-05 02:00:00,2916.6,1
2014-07-05 02:10:00,263.4,0
2014-07-05 02:20:00,187.1,0
2014-07-05 02:30:00,112.4,0
2014-07-05 02:40:00,146.9,0
2014-07-05 02:50:00,203.4,0
2014-07-05 03:00:00,244.4,0
2014-07-05 03:10:00,3390.1,0
2014-07-05 03:20:00,3311.6,0
2014-07-05 03:30:00,3613,0
2014-07-05 03:40:00,815.3,0
2014-07-05 03:50:00,2513.8,0
2014-07-05 04:00:00,1085.1,0
2014-07-05 04:10:00,2658.2,0
2014-07-05 04:20:00,2396,0
2014-07-05 04:30:00,275.3,0
2014-07-05 04:40:00,2800.9,0
2014-07-05 04:50:00,1466.2,0
2014-07-05 05:00:00,242,0
2014-07-05 05:10:00,3292.9,1
2014-07-05 05:20:00,2161,1
2014-07-05 05:30:00,140.1,0
2014-07-05 05:40:00,2965.3,1
2014-07-05 05:50:00,368.9,0
2014-07-05 06:00:00,480.4,0
2014-07-05 06:10:00,2768.9,1
2014-07-05 06:20:00,292.8,0
2014-07-05 06:30:00,178.4,0
2014-07-05 06:40:00,201.5,0
2014-07-05 06:50:00,2618.3,1
2014-07-05 07:00:00,1347.3,1
2014-07-05 07:10:00,202.8,0
2014-07-05 07:20:00,173.6,0
2014-07-05 07:30:00,172.6,0
2014-07-05 07:40:00,2349.2,1
2014-07-05 07:50:00,377.1,0
2014-07-05 08:00:00,274.4,0
2014-07-05 08:10:00,267.8,0
2014-07-05 08:20:00,191.3,0
2014-07-05 08:30:00,172.5,0
2014-07-05 08:40:00,1740,1
2014-07-05 08:50:00,1611.9,1
2014-07-05 09:00:00,268.6,0
2014-07-05 09:10:00,248.2,0
2014-07-05 09:20:00,173.5,0
2014-07-05 09:30:00,174,0
2014-07-05 09:40:00,219.3,0
2014-07-05 09:50:00,248.4,0
2014-07-05 10:00:00,189.4,0
2014-07-05 10:10:00,110.7,0
2014-07-05 10:20:00,108.4,0
2014-07-05 10:30:00,165.4,0
2014-07-05 10:40:00,204,0
2014-07-05 10:50:00,170.9,0
2014-07-05 11:00:00,109.8,0
2014-07-05 11:10:00,106.3,0
2014-07-05 11:20:00,159.3,0
2014-07-05 11:30:00,204.2,0
2014-07-05 11:40:00,206.9,0
2014-07-05 11:50:00,151.3,0
2014-07-05 12:00:00,106.9,0
2014-07-05 12:10:00,106.6,0
2014-07-05 12:20:00,109,0
2014-07-05 12:30:00,158.2,0
2014-07-05 12:40:00,229.7,0
2014-07-05 12:50:00,386.1,0
2014-07-05 13:00:00,395.9,0
2014-07-05 13:10:00,383.1,0
2014-07-05 13:20:00,308.5,0
2014-07-05 13:30:00,274,0
2014-07-05 13:40:00,183.5,0
2014-07-05 13:50:00,262.3,0
2014-07-05 14:00:00,270.2,0
2014-07-05 14:10:00,266.1,0
2014-07-05 14:20:00,192.5,0
2014-07-05 14:30:00,173.3,0
2014-07-05 14:40:00,195.9,0
2014-07-05 14:50:00,267.5,0
2014-07-05 15:00:00,264.2,0
2014-07-05 15:10:00,180.5,0
2014-07-05 15:20:00,169.3,0
2014-07-05 15:30:00,199.4,0
2014-07-05 15:40:00,265.9,0
2014-07-05 15:50:00,267.6,0
2014-07-05 16:00:00,242.1,0
2014-07-05 16:10:00,167.5,0
2014-07-05 16:20:00,167.7,0
2014-07-05 16:30:00,170.1,0
2014-07-05 16:40:00,235.5,0
2014-07-05 16:50:00,263.2,0
2014-07-05 17:00:00,252.3,0
2014-07-05 17:10:00,169.4,0
2014-07-05 17:20:00,168.1,0
2014-07-05 17:30:00,225.8,0
2014-07-05 17:40:00,262,0
2014-07-05 17:50:00,188.5,0
2014-07-05 18:00:00,104.8,0
2014-07-05 18:10:00,102.2,0
2014-07-05 18:20:00,102.5,0
2014-07-05 18:30:00,182.2,0
2014-07-05 18:40:00,203.5,0
2014-07-05 18:50:00,197.4,0
2014-07-05 19:00:00,133.5,0
2014-07-05 19:10:00,105.7,0
2014-07-05 19:20:00,106,0
2014-07-05 19:30:00,205.9,0
2014-07-05 19:40:00,199.2,0
2014-07-05 19:50:00,200.7,0
2014-07-05 20:00:00,357.8,0
2014-07-05 20:10:00,541.6,0
2014-07-05 20:20:00,541,0
2014-07-05 20:30:00,428.6,0
2014-07-05 20:40:00,314.4,0
2014-07-05 20:50:00,299.3,0
2014-07-05 21:00:00,292.3,0
2014-07-05 21:10:00,284.6,0
2014-07-05 21:20:00,2057.3,1
2014-07-05 21:30:00,3742.5,1
2014-07-05 21:40:00,3690.8,1
2014-07-05 21:50:00,777.7,1
2014-07-05 22:00:00,1842,0
2014-07-05 22:10:00,1460.3,1
2014-07-05 22:20:00,187.1,0
2014-07-05 22:30:00,2897.5,1
2014-07-05 22:40:00,1960.3,1
2014-07-05 22:50:00,276.9,0
2014-07-05 23:00:00,1945.2,1
2014-07-05 23:10:00,224.5,0
2014-07-05 23:20:00,180.3,0
2014-07-05 23:30:00,225.5,0
2014-07-05 23:40:00,276.6,0
2014-07-05 23:50:00,274,0
2014-07-06 00:00:00,261,0
2014-07-06 00:10:00,177.6,0
2014-07-06 00:20:00,177.1,0
2014-07-06 00:30:00,177.6,0
2014-07-06 00:40:00,247,0
2014-07-06 00:50:00,276.8,0
2014-07-06 01:00:00,272.8,0
2014-07-06 01:10:00,231.1,0
2014-07-06 01:20:00,178.5,0
2014-07-06 01:30:00,193.9,0
2014-07-06 01:40:00,275.7,0
2014-07-06 01:50:00,272.3,0
2014-07-06 02:00:00,252.8,0
