"Index","fit","lwr","upr"
2014-07-01 14:40:00,103.915359022044,-1810.9352583021,2018.76597634619
2014-07-01 14:50:00,1498.42620025471,-2755.31204541423,5752.16444592365
2014-07-01 15:00:00,1435.77450325392,-1031.55573136541,3903.10473787324
2014-07-01 15:10:00,264.325237087749,-922.174707567397,1450.8251817429
2014-07-01 15:20:00,103.915359022044,-1117.6745754486,1325.50529349269
2014-07-01 15:30:00,985.02858710136,-379.290314035761,2349.34748823848
2014-07-01 15:40:00,766.121717295097,119.404447797315,1412.83898679288
2014-07-01 15:50:00,1246.79948428271,156.505999022893,2337.09296954253
2014-07-01 16:00:00,597.44728971373,-342.408903541387,1537.30348296885
2014-07-01 16:10:00,972.641520090544,10.3175711696689,1934.96546901142
2014-07-01 16:20:00,427.053032722914,-904.486212912251,1758.59227835808
2014-07-01 16:30:00,344.180606471569,-1049.17230742594,1737.53352036907
2014-07-01 16:40:00,753.61637239069,-501.689690687155,2008.92243546854
2014-07-01 16:50:00,453.066545300564,68.1611404714469,837.971950129681
2014-07-01 17:00:00,103.915359022044,-744.772698315083,952.603416359171
2014-07-01 17:10:00,1053.82100683512,127.150875666541,1980.49113800371
2014-07-01 17:20:00,2290.16583828252,1419.0996463851,3161.23203017993
2014-07-01 17:30:00,79.1131712185566,-1061.31565806746,1219.54200050457
2014-07-01 17:40:00,798.27954086596,-221.570937717379,1818.1300194493
2014-07-01 17:50:00,787.717939985446,266.417728335128,1309.01815163576
2014-07-01 18:00:00,466.206654399881,166.625115137752,765.78819366201
2014-07-01 18:10:00,672.324606908385,-539.580287049883,1884.22950086665
2014-07-01 18:20:00,651.033886234251,-618.451758689182,1920.51953115768
2014-07-01 18:30:00,922.762755052969,-409.383044775263,2254.9085548812
2014-07-01 18:40:00,524.990304304871,-350.070101990984,1400.05071060073
2014-07-01 18:50:00,51.5182965656965,-414.601391926433,517.637985057826
2014-07-01 19:00:00,240.764962901391,-1193.49783589108,1675.02776169386
2014-07-01 19:10:00,837.537809755042,-554.968713030399,2230.04433254048
2014-07-01 19:20:00,72.0569350555698,-1745.19725153107,1889.31112164221
2014-07-01 19:30:00,126.990257551664,-2134.49586857573,2388.47638367905
2014-07-01 19:40:00,277.404636499613,-2097.40795119371,2652.21722419294
2014-07-01 19:50:00,915.705906732795,-1523.85422957593,3355.26604304152
2014-07-01 20:00:00,418.513565301956,-1839.06815119618,2676.09528180009
2014-07-01 20:10:00,112.464389679626,-2205.2310130858,2430.15979244505
2014-07-01 20:20:00,620.879363078325,-777.201628853115,2018.96035500977
2014-07-01 20:30:00,341.747478794963,-917.323833985479,1600.81879157541
2014-07-01 20:40:00,615.6369090115,-863.551102928384,2094.82492095138
2014-07-01 20:50:00,1177.38145360833,-11.1778670259691,2365.94077424263
2014-07-01 21:00:00,916.642035950764,-211.249027346869,2044.5330992484
2014-07-01 21:10:00,708.991215162479,-521.824129233259,1939.80655955822
2014-07-01 21:20:00,1555.68665305531,320.625153911779,2790.74815219884
2014-07-01 21:30:00,1869.66153843088,769.817231873509,2969.50584498825
2014-07-01 21:40:00,864.96579777609,-161.974299795331,1891.90589534751
2014-07-01 21:50:00,370.802648103481,-854.143348529295,1595.74864473626
2014-07-01 22:00:00,239.224550865938,-1511.55730152649,1990.00640325837
2014-07-01 22:10:00,919.301351585358,-446.399627399427,2285.00233057014
2014-07-01 22:20:00,832.503849042132,-382.35772112406,2047.36541920832
2014-07-01 22:30:00,105.194085461847,-2218.78633327379,2429.17450419748
2014-07-01 22:40:00,1046.6207327432,293.792809066966,1799.44865641943
2014-07-01 22:50:00,1670.00482470265,509.204473220968,2830.80517618434
2014-07-01 23:00:00,1180.51771801806,22.6615306326535,2338.37390540346
2014-07-01 23:10:00,1299.07699820731,76.2958992366048,2521.85809717801
2014-07-01 23:20:00,1546.92718505896,379.869005418091,2713.98536469984
2014-07-01 23:30:00,650.269332030615,-316.472683193716,1617.01134725495
2014-07-01 23:40:00,1255.22977028676,-127.54863133803,2638.00817191154
2014-07-01 23:50:00,1372.44746334781,-66.3806208929757,2811.27554758859
2014-07-02 00:00:00,1319.15111377868,182.261719568904,2456.04050798845
2014-07-02 00:10:00,1183.11530899682,-173.945682508964,2540.17630050261
2014-07-02 00:20:00,1210.9780475819,-7.85707279602138,2429.81316795983
2014-07-02 00:30:00,1521.26602471436,747.730331937353,2294.80171749136
2014-07-02 00:40:00,1585.70172120307,284.811142150909,2886.59230025523
2014-07-02 00:50:00,994.193708835774,-221.379674661358,2209.76709233291
2014-07-02 01:00:00,538.164458885027,-330.151892836318,1406.48081060637
2014-07-02 01:10:00,1122.91119386529,-705.266686612068,2951.08907434264
2014-07-02 01:20:00,1965.78519672377,26.6247278610224,3904.94566558652
2014-07-02 01:30:00,1649.11039912513,168.743612142934,3129.47718610733
2014-07-02 01:40:00,1567.85379930501,-768.86706007607,3904.5746586861
2014-07-02 01:50:00,1003.79930540908,-2662.67564036649,4670.27425118466
2014-07-02 02:00:00,369.311850829358,-2144.40043819658,2883.02413985529
2014-07-02 02:10:00,179.606870666275,-1372.26832362825,1731.4820649608
2014-07-02 02:20:00,1645.2610505996,-303.277292877378,3593.79939407657
2014-07-02 02:30:00,1903.86403210045,843.311018495443,2964.41704570546
2014-07-02 02:40:00,2096.46488576966,1311.69668050138,2881.23309103795
2014-07-02 02:50:00,2448.8447716124,1682.8900296944,3214.7995135304
2014-07-02 03:00:00,2581.99128326414,1441.42081021129,3722.56175631699
2014-07-02 03:10:00,2537.98610950741,399.342339575941,4676.62987943887
2014-07-02 03:20:00,2374.52817593817,1463.03382708021,3286.02252479613
2014-07-02 03:30:00,1674.34464595225,674.676257602063,2674.01303430244
2014-07-02 03:40:00,1419.82671444127,414.68270154229,2424.97072734025
2014-07-02 03:50:00,690.341611371976,-263.34702894344,1644.03025168739
2014-07-02 04:00:00,644.836559708348,-290.223472589044,1579.89659200574
2014-07-02 04:10:00,998.141486648381,-56.3205708324306,2052.60354412919
2014-07-02 04:20:00,806.044048776898,-285.290977082103,1897.3790746359
2014-07-02 04:30:00,568.113354821673,-465.943262583776,1602.16997222712
2014-07-02 04:40:00,668.052309113721,-497.122932641784,1833.22755086923
2014-07-02 04:50:00,396.361813678738,-595.40067939441,1388.12430675189
2014-07-02 05:00:00,281.934785430499,-779.53246135576,1343.40203221676
2014-07-02 05:10:00,961.171299840485,-224.142840799033,2146.48544048
2014-07-02 05:20:00,319.857306692045,-775.804677680873,1415.51929106496
2014-07-02 05:30:00,155.42488790279,-773.039416203727,1083.88919200931
2014-07-02 05:40:00,787.879820259401,-469.057148725122,2044.81678924392
2014-07-02 05:50:00,1078.97325011193,-298.705582804752,2456.65208302861
2014-07-02 06:00:00,1086.63624227413,-57.7968831930916,2231.06936774135
2014-07-02 06:10:00,550.109619011124,-252.97079041249,1353.19002843474
2014-07-02 06:20:00,23.7509094778227,-112.09714780187,159.598966757515
2014-07-02 06:30:00,319.273884199813,-399.982216689617,1038.52998508924
2014-07-02 06:40:00,741.780674078207,-500.571594268685,1984.1329424251
2014-07-02 06:50:00,929.002223166639,-413.08158196626,2271.08602829954
2014-07-02 07:00:00,826.184411559329,-138.76889093774,1791.1377140564
2014-07-02 07:10:00,753.316045401261,-389.291529694698,1895.92362049722
2014-07-02 07:20:00,479.658779482609,-614.918272472468,1574.23583143769
2014-07-02 07:30:00,535.608565993333,-512.546183395643,1583.76331538231
2014-07-02 07:40:00,574.655022538416,-235.383923850377,1384.69396892721
2014-07-02 07:50:00,1271.24931679763,68.5033469436453,2473.99528665161
2014-07-02 08:00:00,610.100306561086,-179.087728489286,1399.28834161146
2014-07-02 08:10:00,411.263369800491,-478.975094881866,1301.50183448285
2014-07-02 08:20:00,96.4049935432009,-260.309332867537,453.119319953939
2014-07-02 08:30:00,225.746028813355,-641.777079044105,1093.26913667082
2014-07-02 08:40:00,333.860140499756,-832.654042297293,1500.37432329681
2014-07-02 08:50:00,592.092480077915,-154.608377472595,1338.79333762842
2014-07-02 09:00:00,919.531260766277,-273.957306418176,2113.01982795073
2014-07-02 09:10:00,313.093137936349,-785.950968548919,1412.13724442162
2014-07-02 09:20:00,348.674577438349,-430.01200649642,1127.36116137312
2014-07-02 09:30:00,703.023151262188,-299.268468311011,1705.31477083539
2014-07-02 09:40:00,572.94862013299,-129.47504025059,1275.37228051657
2014-07-02 09:50:00,224.549680564013,-371.094688725806,820.194049853832
2014-07-02 10:00:00,448.99686529411,-818.833531354695,1716.82726194292
2014-07-02 10:10:00,633.516865259922,-582.61148103691,1849.64521155675
2014-07-02 10:20:00,177.660080513448,-56.2994943422668,411.619655369162
2014-07-02 10:30:00,170.518296057671,-734.421354232152,1075.45794634749
2014-07-02 10:40:00,182.591122107227,-877.532266937652,1242.71451115211
2014-07-02 10:50:00,145.438495376583,-249.557416838552,540.434407591718
2014-07-02 11:00:00,152.824530956012,-40.3415702798589,345.990632191883
2014-07-02 11:10:00,139.632936748037,-852.020575321577,1131.28644881765
2014-07-02 11:20:00,573.330135024125,-433.173519547813,1579.83378959606
2014-07-02 11:30:00,319.212656793964,-723.646364678578,1362.0716782665
2014-07-02 11:40:00,156.345938585037,-273.056078177809,585.747955347884
2014-07-02 11:50:00,177.233429776797,112.484066845568,241.982792708026
2014-07-02 12:00:00,102.076666662809,-881.236698784171,1085.39003210979
2014-07-02 12:10:00,102.076666662809,-955.953354965437,1160.10668829106
2014-07-02 12:20:00,365.541988257865,-221.672611923931,952.756588439661
2014-07-02 12:30:00,276.369728462012,-47.448113335914,600.187570259938
2014-07-02 12:40:00,365.307665161746,20.3173986323847,710.297931691108
2014-07-02 12:50:00,124.465702453314,-793.179967000134,1042.11137190676
2014-07-02 13:00:00,171.136866903178,-266.438434045127,608.712167851483
2014-07-02 13:10:00,237.144508923614,-712.701550182807,1186.99056803004
2014-07-02 13:20:00,72.7666843739261,-870.31387422115,1015.847242969
2014-07-02 13:30:00,367.199353497908,-188.510369289088,922.909076284905
2014-07-02 13:40:00,430.858012935325,-511.49912035686,1373.21514622751
2014-07-02 13:50:00,369.272589804896,-651.755695144481,1390.30087475427
2014-07-02 14:00:00,417.302664380445,-288.72572503932,1123.33105380021
2014-07-02 14:10:00,294.956115016594,-532.90399313373,1122.81622316692
2014-07-02 14:20:00,238.71949471574,-1301.65645809578,1779.09544752726
2014-07-02 14:30:00,462.392069575912,-1534.52820324421,2459.31234239604
2014-07-02 14:40:00,305.498363093883,-1648.54602295948,2259.54274914725
2014-07-02 14:50:00,418.652757811678,-3734.1916990235,4571.49721464686
2014-07-02 15:00:00,369.596161141096,-1943.87909022138,2683.07141250357
2014-07-02 15:10:00,87.5817606067645,-1277.82336706292,1452.98688827645
2014-07-02 15:20:00,478.943026675618,-807.176789930388,1765.06284328162
2014-07-02 15:30:00,571.643854707177,-774.753408609511,1918.04111802386
2014-07-02 15:40:00,575.148764070974,-62.747596372215,1213.04512451416
2014-07-02 15:50:00,472.736881534328,-403.250978351109,1348.72474141976
2014-07-02 16:00:00,388.346849527713,-730.702175314362,1507.39587436979
2014-07-02 16:10:00,330.521371890759,-705.941425640665,1366.98416942218
2014-07-02 16:20:00,547.121348269508,-595.061724038371,1689.30442057739
2014-07-02 16:30:00,187.338116205027,-1280.67730060775,1655.35353301781
2014-07-02 16:40:00,316.246806839108,-1025.55545579127,1658.04906946949
2014-07-02 16:50:00,577.664645149918,22.4354852528531,1132.89380504698
2014-07-02 17:00:00,456.570635178594,153.621512937472,759.519757419717
2014-07-02 17:10:00,133.085918826483,-868.41783586776,1134.58967352073
2014-07-02 17:20:00,181.453599303794,-793.869587474141,1156.77678608173
2014-07-02 17:30:00,529.64899362298,-280.590417909192,1339.88840515515
2014-07-02 17:40:00,416.07706081463,-716.598087672349,1548.75220930161
2014-07-02 17:50:00,23.5289126109142,-566.992367841083,614.050193062912
2014-07-02 18:00:00,249.096992669727,-78.2406495286615,576.434634868115
2014-07-02 18:10:00,1113.73611745504,-127.242249264815,2354.71448417489
2014-07-02 18:20:00,1106.39190771098,-223.743452318219,2436.52726774017
2014-07-02 18:30:00,920.437378469587,-449.85748858154,2290.73224552071
2014-07-02 18:40:00,1278.215587248,297.6560599032,2258.77511459281
2014-07-02 18:50:00,124.390392567128,-227.63594167507,476.416726809326
2014-07-02 19:00:00,343.347593343712,-867.838146334558,1554.53333302198
2014-07-02 19:10:00,996.543564924185,-304.917335244032,2298.0044650924
2014-07-02 19:20:00,102.548237991683,-1583.27859732287,1788.37507330623
2014-07-02 19:30:00,350.416095643348,-1955.72452597249,2656.55671725918
2014-07-02 19:40:00,102.548237991683,-2429.14982115097,2634.24629713433
2014-07-02 19:50:00,17.7340878948096,-2624.81089753117,2660.27907332079
2014-07-02 20:00:00,102.548237991683,-2131.57545658448,2336.67193256785
2014-07-02 20:10:00,102.548237991683,-2218.16998187044,2423.2664578538
2014-07-02 20:20:00,102.548237991683,-1440.43757745403,1645.53405343739
2014-07-02 20:30:00,727.220687039254,-479.178899609659,1933.62027368817
2014-07-02 20:40:00,1458.5129495723,-29.6202671346805,2946.64616627928
2014-07-02 20:50:00,1243.63289111242,112.49516003514,2374.77062218971
2014-07-02 21:00:00,839.363808506177,-223.378618738857,1902.10623575121
2014-07-02 21:10:00,820.074074812007,-187.728024808747,1827.87617443276
2014-07-02 21:20:00,1154.0090103551,-143.669134127059,2451.68715483726
2014-07-02 21:30:00,1885.77682179673,748.659731959452,3022.89391163401
2014-07-02 21:40:00,1498.20488200626,1021.61500101143,1974.79476300109
2014-07-02 21:50:00,1042.23656692661,348.319691020956,1736.15344283227
2014-07-02 22:00:00,418.441630486267,-1132.79115926516,1969.6744202377
2014-07-02 22:10:00,1373.42286226476,456.223434295762,2290.62229023377
2014-07-02 22:20:00,1228.02944649748,108.81263640214,2347.24625659283
2014-07-02 22:30:00,643.815093295051,-1523.2674016737,2810.89758826381
2014-07-02 22:40:00,630.153011880413,-443.251299644373,1703.5573234052
2014-07-02 22:50:00,1282.18251111246,83.1999507722317,2481.16507145268
2014-07-02 23:00:00,1272.92006064274,134.612364103706,2411.22775718177
2014-07-02 23:10:00,1058.11772777877,-278.607925450041,2394.84338100759
2014-07-02 23:20:00,1212.54446295945,137.206728725843,2287.88219719306
2014-07-02 23:30:00,667.561899243494,-431.163032059453,1766.28683054644
2014-07-02 23:40:00,1042.69407695828,-227.747404837184,2313.13555875375
2014-07-02 23:50:00,1383.49891599217,-371.299160140807,3138.29699212515
2014-07-03 00:00:00,1286.81718014762,146.178892754693,2427.45546754054
2014-07-03 00:10:00,1641.00467356366,294.438488533505,2987.57085859382
2014-07-03 00:20:00,1059.21185356366,-343.923810107773,2462.34751723509
2014-07-03 00:30:00,280.789199492034,-480.872209971952,1042.45060895602
2014-07-03 00:40:00,304.775589968253,-942.833114180074,1552.38429411658
2014-07-03 00:50:00,691.554795137189,-476.076000391374,1859.18559066575
2014-07-03 01:00:00,805.119065186826,-163.233711439544,1773.4718418132
2014-07-03 01:10:00,723.132959876346,-405.710777169073,1851.97669692177
2014-07-03 01:20:00,789.493318734385,-306.535702779188,1885.52234024796
2014-07-03 01:30:00,374.432960957868,-897.213220441135,1646.07914235687
2014-07-03 01:40:00,442.448588311519,-1534.39178663027,2419.28896325331
2014-07-03 01:50:00,867.112243726011,-3028.40915329733,4762.63364074935
2014-07-03 02:00:00,1403.61613197125,-1126.2870042509,3933.5192681934
2014-07-03 02:10:00,924.912852701842,-1012.0661587143,2861.89186411799
2014-07-03 02:20:00,1945.47715193709,-566.565837344744,4457.52014121892
2014-07-03 02:30:00,3513.98959755952,1457.09630750613,5570.88288761291
2014-07-03 02:40:00,2933.46113097346,1933.07185140942,3933.85041053751
2014-07-03 02:50:00,1906.23434545761,1081.14364337288,2731.32504754233
2014-07-03 03:00:00,2959.00142710276,-155.240145201268,6073.24299940679
2014-07-03 03:10:00,3145.91878151561,1175.80059859696,5116.03696443426
2014-07-03 03:20:00,2658.74674371236,1815.81513557324,3501.67835185148
2014-07-03 03:30:00,2413.84849525387,1717.17145194997,3110.52553855777
2014-07-03 03:40:00,2002.34845247265,933.962339371838,3070.73456557347
2014-07-03 03:50:00,1801.82929113887,533.053727586885,3070.60485469086
2014-07-03 04:00:00,1573.18499899336,444.335831625692,2702.03416636102
2014-07-03 04:10:00,1867.53527076259,873.306301829041,2861.76423969614
2014-07-03 04:20:00,1031.67275435806,-194.471737399202,2257.81724611532
2014-07-03 04:30:00,650.239628364602,-259.772228701008,1560.25148543021
2014-07-03 04:40:00,1181.74085875646,76.735289539728,2286.7464279732
2014-07-03 04:50:00,1384.54489830108,575.131148314911,2193.95864828724
2014-07-03 05:00:00,502.395063498627,-546.600293338888,1551.39042033614
2014-07-03 05:10:00,876.548869059122,-366.03693428271,2119.13467240095
2014-07-03 05:20:00,1511.07586622185,502.681754775337,2519.46997766836
2014-07-03 05:30:00,1723.45853000708,851.440083719006,2595.47697629515
2014-07-03 05:40:00,2551.90196022454,1431.13554804639,3672.66837240268
2014-07-03 05:50:00,2467.66847986477,1344.82731211218,3590.50964761736
2014-07-03 06:00:00,234.619102905085,-894.275731287484,1363.51393709765
2014-07-03 06:10:00,870.424206447721,133.481335753753,1607.36707714169
2014-07-03 06:20:00,554.621103954394,-336.663922659801,1445.90613056859
2014-07-03 06:30:00,970.057572755763,356.393281252121,1583.7218642594
2014-07-03 06:40:00,536.304791840066,-655.418549656049,1728.02813333618
2014-07-03 06:50:00,506.289212515468,-782.071058009305,1794.64948304024
2014-07-03 07:00:00,1065.10874735944,224.384465167787,1905.83302955109
2014-07-03 07:10:00,557.171852876558,-546.283358720179,1660.62706447329
2014-07-03 07:20:00,548.304490370071,-450.850533971331,1547.45951471147
2014-07-03 07:30:00,763.256987187952,-82.1900637856729,1608.70403816158
2014-07-03 07:40:00,468.4504569791,2.80693667628299,934.093977281917
2014-07-03 07:50:00,381.478269937093,-917.712663939321,1680.66920381351
2014-07-03 08:00:00,391.853746961055,73.2777549800732,710.429738942037
2014-07-03 08:10:00,417.237845535314,-699.288973966424,1533.76466503705
2014-07-03 08:20:00,729.365137345527,384.557401546769,1074.17287314429
2014-07-03 08:30:00,851.173151772039,-60.7645778272283,1763.11088137131
2014-07-03 08:40:00,502.892061469924,-533.832792416905,1539.61691535675
2014-07-03 08:50:00,104.582679024471,-715.675865582045,924.841223630987
2014-07-03 09:00:00,400.975267306051,-731.80728905682,1533.75782366892
2014-07-03 09:10:00,509.72884761854,-517.771215641799,1537.22891087888
2014-07-03 09:20:00,446.892701921896,-0.650346286876527,894.435750130669
2014-07-03 09:30:00,427.062661641941,-588.930973508727,1443.05629679261
2014-07-03 09:40:00,655.474557873113,-64.1652372095843,1375.11435295581
2014-07-03 09:50:00,118.468383303893,-521.609029722584,758.545796330369
2014-07-03 10:00:00,470.300305694554,-709.394289811701,1649.99490120081
2014-07-03 10:10:00,517.57786985204,-772.306594741592,1807.46233444567
2014-07-03 10:20:00,49.52819199118,-178.009022547453,277.065406529813
2014-07-03 10:30:00,260.568673645297,58.3824360655184,462.754911225076
2014-07-03 10:40:00,703.840901980786,-343.984928330085,1751.66673229166
2014-07-03 10:50:00,94.4439160243827,-285.956387165121,474.844219213887
2014-07-03 11:00:00,79.3356689516038,-107.454766206802,266.12610411001
2014-07-03 11:10:00,182.803482491941,-820.578499938811,1186.18546492269
2014-07-03 11:20:00,104.582679024471,-971.955851018307,1181.12120906725
2014-07-03 11:30:00,287.292393044906,-243.391588247162,817.976374336974
2014-07-03 11:40:00,203.463214490909,122.980371598775,283.946057383044
2014-07-03 11:50:00,162.227408598829,97.742536987988,226.71228020967
2014-07-03 12:00:00,131.535408630542,-876.68339037425,1139.75420763534
2014-07-03 12:10:00,123.739057080461,-832.840686938127,1080.31880109905
2014-07-03 12:20:00,151.513433022541,-24.4161741124339,327.443040157516
2014-07-03 12:30:00,146.938981149508,-188.212399572696,482.090361871713
2014-07-03 12:40:00,162.010484087393,-169.981780882742,494.002749057527
2014-07-03 12:50:00,181.153604752945,-733.802968351302,1096.11017785719
2014-07-03 13:00:00,111.080500672248,-398.810311168876,620.971312513371
2014-07-03 13:10:00,129.686423212535,-301.20752661735,560.580373042421
2014-07-03 13:20:00,127.612832830643,-869.177934916865,1124.40360057815
2014-07-03 13:30:00,128.558809179545,-451.017427968483,708.135046327572
2014-07-03 13:40:00,136.886630944337,-797.357195188149,1071.13045707682
2014-07-03 13:50:00,151.053965366936,-879.794893907141,1181.90282464101
2014-07-03 14:00:00,130.258883872126,-624.204981399101,884.722749143353
2014-07-03 14:10:00,110.229931417647,-233.869651067811,454.329513903105
2014-07-03 14:20:00,128.078101184999,-1465.63628727989,1721.79248964988
2014-07-03 14:30:00,128.669308119484,-1877.88087133446,2135.21948757343
2014-07-03 14:40:00,131.038884891036,-1825.28604279012,2087.36381257219
2014-07-03 14:50:00,142.617455102986,-4083.18993978224,4368.42484998821
2014-07-03 15:00:00,121.678098809362,-2372.54969966187,2615.9058972806
2014-07-03 15:10:00,72.7921160303111,-1232.80014906116,1378.38438112178
2014-07-03 15:20:00,73.483831521684,-1196.37976850261,1343.34743154598
2014-07-03 15:30:00,105.955422387332,-989.644232596184,1201.55507737085
2014-07-03 15:40:00,89.6738374862932,-249.531862151355,428.879537123942
2014-07-03 15:50:00,95.2969802062416,-861.762438360164,1052.35639877265
2014-07-03 16:00:00,114.235792910717,-1102.34467216342,1330.81625798485
